asin,name,category,affiliate_link,image_url,images,brand,badge,prime,percent_off,shipping,stock_status,description,price,rating,num_reviews,review_summary,ai_summary_failed
B0CZWKHX4S,HIT ME HARD AND SOFT Recycled Black,Music,https://www.amazon.com/HIT-HARD-SOFT-Recycled-Black/dp/B0CZWKHX4S/ref=zg_bs_g_music_d_sccl_18/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/51ez1iP8yZL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/51ez1iP8yZL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"Billie Eilish's third studio album, HIT ME HARD AND SOFT, released via Darkroom/Interscope Records, is her most daring body of work to date, a diverse yet cohesive collection of songs - ideally listened to in its entirety from beginning to end - that does exactly as the album title suggests; hits you hard and soft both lyrically and sonically, while bending genres and defying trends along the way. With the help of her brother and sole collaborator, FINNEAS, the pair wrote, recorded, and produced the album together in their hometown of Los Angeles. This album comes on the heels of her two massively successful albums - WHEN WE ALL FALL ASLEEP WHERE DO WE GO? and Happier Than Ever - and works to further develop the world of Billie Eilish. Available on recycled black vinyl.",26.98,4.7,1733,No recent reviews found.,1
B0DFKG6SP2,Beautifully Broken,Music,https://www.amazon.com/Beautifully-Broken-Jelly-Roll/dp/B0DFKG6SP2/ref=zg_bs_g_music_d_sccl_19/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71XwsUoPcFL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71XwsUoPcFL._AC_UL300_SR300,200_.jpg",Audio CD,,False,,Audio CD,,,9.00,4.7,1138,No recent reviews found.,1
B0CHL954N3,The Rise And Fall Of A Midwest Princess,Music,https://www.amazon.com/Rise-Fall-Midwest-Princess-LP/dp/B0CHL954N3/ref=zg_bs_g_music_d_sccl_20/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71SkcQwLUGL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71SkcQwLUGL._AC_UL300_SR300,200_.jpg",Chappell Roan,,False,,Vinyl,,,32.99,4.8,Chappell Roan,No recent reviews found.,1
B07VNS48HD,Abbey Road Anniversary,Music,https://www.amazon.com/Abbey-Road-Anniversary-LP-Beatles/dp/B07VNS48HD/ref=zg_bs_g_music_d_sccl_21/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81Q7HZYO1rL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81Q7HZYO1rL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"The new Abbey Road release features the new stereo album mix, sourced directly from the original eight-track session tapes. To produce the mix, Giles Martin working with Sam Okell, was guided by the album's original stereo mix supervised by his father, George Martin.",17.98,4.9,14029,No recent reviews found.,1
B0DJPQ5KPQ,Wicked: The Soundtrack,Music,https://www.amazon.com/Wicked-Soundtrack-Various-Artists/dp/B0DJPQ5KPQ/ref=zg_bs_g_music_d_sccl_23/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61HBIVkS7tL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61HBIVkS7tL._AC_UL300_SR300,200_.jpg",Various Artists,,False,,Audio CD,,"Wicked: The Soundtrack features performances by the stars of Universal Pictures' new cinematic event with music and lyrics by legendary composer/lyricist Stephen Schwartz. Including songs performed by Emmy, Grammy and Tony-winner Cynthia Erivo as Elphaba and Grammy-winning, multiplatinum superstar Ariana Grande as Glinda. Also featuring Oscar-winner Michelle Yeoh as the regal headmistress Madame Morrible; Olivier Award-winner Jonathan Bailey as the roguish prince Fiyero, and Jeff Goldblum as the legendary Wizard of Oz. Based on one of the most beloved and enduring musicals of the past 20 years, the spectacular, generation-defining film adaptation is destined to be the most talked-about films of the holiday season. Featuring iconic Wicked songs ""Defying Gravity,"" ""Popular,"" ""Dancing Through Life"" and more! Wicked, in theaters November 22, 2024, is the first chapter of a two-part immersive, cultural celebration. Wicked Part Two is scheduled to arrive in theaters in November 2025.",7.49,4.7,Various Artists,No recent reviews found.,1
B0CFZPB8T2,The Rise And Fall Of A Midwest Princess,Music,https://www.amazon.com/Rise-Fall-Midwest-Princess/dp/B0CFZPB8T2/ref=zg_bs_g_music_d_sccl_24/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71JS2eJJW-L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71JS2eJJW-L._AC_UL300_SR300,200_.jpg",Chappell Roan,,False,,Audio CD,,"Bold pop hooks, sex positivity, honest songwriting and a heavy dose of glitter make up the world of Chappell Roan, the next multi-faceted force in pop music. A technicolor celebration of self-discovery and transformation, The Rise and Fall of a Midwest Princess tracks Chappell's cinematic journey of falling in queer love for the first time, while embracing all the messy and imperfect moments in-between. Penned by Chappell Roan alongside Dan Nigro.",11.97,4.8,Chappell Roan,No recent reviews found.,1
B0D6ZC56TH,Fireworks & Rollerblades (Clear Vinyl),Music,https://www.amazon.com/Fireworks-Rollerblades-Clear-Vinyl-Benson/dp/B0D6ZC56TH/ref=zg_bs_g_music_d_sccl_25/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61qexNZVhaL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61qexNZVhaL._AC_UL300_SR300,200_.jpg",Benson Boone,,False,,Vinyl,,,25.84,4.7,Benson Boone,No recent reviews found.,1
B0DVZMTVL9,Live at the Greek,Music,https://www.amazon.com/Live-Greek-Jimmy-Black-Crowes/dp/B0DVZMTVL9/ref=zg_bs_g_music_d_sccl_26/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81RZNoTGrwL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81RZNoTGrwL._AC_UL300_SR300,200_.jpg",Jimmy Page & The Black Crowes,,False,,Audio CD,,.,24.98,4.5,Jimmy Page & The Black Crowes,No recent reviews found.,1
B000V7J82S,Legend,Music,https://www.amazon.com/Legend-Vinyl-Bob-Marley-Wailers/dp/B000V7J82S/ref=zg_bs_g_music_d_sccl_27/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61gXKDEPmCL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61gXKDEPmCL._AC_UL300_SR300,200_.jpg",Bob Marley & The Wailers,,False,,Vinyl,,,22.05,4.8,Bob Marley & The Wailers,No recent reviews found.,1
B00JVQ7RHI,Greatest Hits,Music,https://www.amazon.com/Fleetwood-Mac-Greatest-Hits/dp/B00JVQ7RHI/ref=zg_bs_g_music_d_sccl_28/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81+qJPceY4L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81+qJPceY4L._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"Greatest Hits is a 1988 compilation album by British-American band Fleetwood Mac. It covers the period of the band's greatest commercial success, from the mid-1970s to the late 1980s. The track listing for the US release differs slightly from that of other territories. It includes the 1975 track ""Over My Head"" but omits the 1987 track ""Seven Wonders.""",21.98,4.8,10844,No recent reviews found.,1
B00447G2NY,Grace,Music,https://www.amazon.com/Grace-Jeff-Buckley/dp/B00447G2NY/ref=zg_bs_g_music_d_sccl_29/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81wDjg-BWqL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81wDjg-BWqL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,.,18.16,4.8,4523,No recent reviews found.,1
B000YIXBV8,In Rainbows,Music,https://www.amazon.com/Rainbows-Vinyl-Radiohead/dp/B000YIXBV8/ref=zg_bs_g_music_d_sccl_30/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/A1MwaIeBpwL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/A1MwaIeBpwL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,,31.34,4.8,5351,No recent reviews found.,1
B071FVJTCM,The Eagles Their Greatest Hits Vol 1 & 2,Music,https://www.amazon.com/Their-Greatest-Hits-Volumes-2CD/dp/B071FVJTCM/ref=zg_bs_g_music_d_sccl_2/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81UxvSzGMsL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81UxvSzGMsL._AC_UL300_SR300,200_.jpg",Audio CD,,False,,Audio CD,,Their Greatest Hits Vols. 1 & 2 includes two of the best-selling albums of all time together in one collection. Their Greatest Hits 1971-1975 Disc 1: Take It Easy Witchy Woman Lyin' Eyes Already Gone Desperado One Of These Nights Tequila Sunrise Take It To The Limit Peaceful Easy Feeling The Best Of My Love Eagles Greatest Hits Volume 2 Disc 2: Hotel California Heartache Tonight Seven Bridges Road (Live Version) Victim Of Love The Sad Cafe Life In The Fast Lane I Can't Tell You Why New Kid In Town The Long Run After The Thrill Is Gone,11.88,4.8,7886,No recent reviews found.,1
B0DJ3GRSS9,I've Tried Everything But Therapy Part 2 Solid Tangerine,Music,https://www.amazon.com/Tried-Everything-Therapy-Tangerine-Colored/dp/B0DJ3GRSS9/ref=zg_bs_g_music_d_sccl_3/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61EvCqsMe5L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61EvCqsMe5L._AC_UL300_SR300,200_.jpg",Teddy Swims,,False,,Vinyl,,"“I’ve Tried Everything But Therapy (Part 2)” is the second part of Teddy Swims’ debut album, arriving January 24, 2025. It follows the massive success of Part 1, which includes his multi-platinum global smash hits, “Lose Control” and “The Door.” This self-taught Atlanta-born vocal powerhouse has swiftly risen to the forefront of the music scene in 2024 with record breaking songs, sold-out global tours, and iconic performances. With a voice that effortlessly blends genres, including R&B, soul, and pop, Teddy Swims has captivated listeners with his raw emotion. His voice, full of soulful resonance, carries the weight of lived experience and his lyrics delve into themes of love, loss, and self-discovery.",12.17,4.8,Teddy Swims,No recent reviews found.,1
B0DJ3J5MVP,I've Tried Everything But Therapy Part 2,Music,https://www.amazon.com/Ive-Tried-Everything-Therapy-Part/dp/B0DJ3J5MVP/ref=zg_bs_g_music_d_sccl_6/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81tPH7uq-dL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81tPH7uq-dL._AC_UL300_SR300,200_.jpg",Teddy Swims,,False,,Audio CD,,"“I’ve Tried Everything But Therapy (Part 2)” is the second part of Teddy Swims’ debut album, arriving January 24, 2025. It follows the massive success of Part 1, which includes his multi-platinum global smash hits, “Lose Control” and “The Door.” This self-taught Atlanta-born vocal powerhouse has swiftly risen to the forefront of the music scene in 2024 with record breaking songs, sold-out global tours, and iconic performances. With a voice that effortlessly blends genres, including R&B, soul, and pop, Teddy Swims has captivated listeners with his raw emotion. His voice, full of soulful resonance, carries the weight of lived experience and his lyrics delve into themes of love, loss, and self-discovery.",12.97,4.8,Teddy Swims,No recent reviews found.,1
B0DN33VS18,So Close to What,Music,https://www.amazon.com/So-Close-What-Tate-McRae/dp/B0DN33VS18/ref=zg_bs_g_music_d_sccl_7/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81zO5ptBOlL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81zO5ptBOlL._AC_UL300_SR300,200_.jpg",Tate McRae,,False,,Vinyl,,,22.97,4.4,Tate McRae,No recent reviews found.,1
B0DJJX5Q3C,Alligator Bites Never Heal [Translucent Hazel LP],Music,https://www.amazon.com/Alligator-Bites-Never-Translucent-Hazel/dp/B0DJJX5Q3C/ref=zg_bs_g_music_d_sccl_8/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/612ezMvZYfL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/612ezMvZYfL._AC_UL300_SR300,200_.jpg",Doechii,,False,,Vinyl,,"With her GRAMMY Award-winning mixtape ""Alligator Bites Never Heal,"" rapper, singer and visionary artist Doechii delivers 19 tracks following the weekly ""Swamp Session"" installments that lit the internet on fire with eye-catching visuals and equally compelling bars. The Best Rap Album-winning project, featuring ""DENIAL IS A RIVER"" and ""NISSAN ALTIMA,"" captures a rare talent in her rawest form yet giving listeners distinct windows into her one-of-a-kind artistry. Available on translucent hazel color vinyl.",38.39,4.6,Doechii,No recent reviews found.,1
B0CFM79D7Y,1989 (Taylor's Version)[2 LP],Music,https://www.amazon.com/1989-Taylors-Version-2-LP/dp/B0CFM79D7Y/ref=zg_bs_g_music_d_sccl_9/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81jw1bKlYyL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81jw1bKlYyL._AC_UL300_SR300,200_.jpg",Taylor Swift,,False,,Vinyl,,"The 1989 album changed my life in countless ways, and it fills me with such excitement to announce that my version of it will be out October 27th. To be perfectly honest, this is my most FAVORITE re-record I've ever done because the 5 From The Vault tracks are so insane. I can't believe they were ever left behind. But not for long! Pre-order 1989 (Taylor's Version) now.Package details: 1989 (Taylor's Version) Vinyl 21 SongsIncluding 5 previously unreleased songs from The Vault1 of 4 Editions: Collectible album gatefold jacket with unique front and back cover art2 Crystal Skies Blue vinyl discs1 of 4 Editions: Collectible album sleeves including lyrics and never-before-seen photos for each version",24.78,4.8,Taylor Swift,No recent reviews found.,1
B00P11J770,The Miseducation of Lauryn Hill,Music,https://www.amazon.com/Miseducation-Lauryn-Hill/dp/B00P11J770/ref=zg_bs_g_music_d_sccl_10/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81Jr6DEe02L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81Jr6DEe02L._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,.,25.55,4.8,7937,No recent reviews found.,1
B08QFRKNNJ,evermore Transparent Green,Music,https://www.amazon.com/evermore-Transparent-Green-2-LP/dp/B08QFRKNNJ/ref=zg_bs_g_music_d_sccl_11/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/71NpH+5XqXL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/71NpH+5XqXL._AC_UL300_SR300,200_.jpg",Taylor Swift,,False,,Vinyl,,,18.07,4.8,Taylor Swift,No recent reviews found.,1
B0DTB5RSRW,Who Believes in Angels?[Alternate Cover] [Amazon Exclusive],Music,https://www.amazon.com/Believes-Angels-Alternate-Amazon-Exclusive/dp/B0DTB5RSRW/ref=zg_bs_g_music_d_sccl_12/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/61qnMDOFYSL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/61qnMDOFYSL._AC_UL300_SR300,200_.jpg",Elton John & Brandi Carlile,,False,,Audio CD,,"Written and recorded over 20 days, `Who Believes In Angels?' is a collaborative studio album between Elton John and Brandi Carlile. It mixes Elton-led songs and Brandi-led songs, with long-term collaborator Bernie Taupin and Brandi both contributing lyrics, and producer and co-writer Andrew Watt acting as the producer, mediator and creative conduit. They are backed by a world-class band of musicians comprising of Chad Smith, Pino Palladino and Josh Klinghoffer. Available on CD with alternate cover art. Limited Edition. Amazon Exclusive.",13.98,4.3,Elton John & Brandi Carlile,No recent reviews found.,1
B0019HBTD0,The Stranger 30th Anniversary Legacy Edition,Music,https://www.amazon.com/Stranger-Vinyl-Billy-Joel/dp/B0019HBTD0/ref=zg_bs_g_music_d_sccl_13/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/81vbrv5cyhL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/81vbrv5cyhL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,,14.44,4.8,1956,No recent reviews found.,1
B00JSRXE3G,Gold - Greatest Hits,Music,https://www.amazon.com/Gold-Greatest-Hits-2-LP/dp/B00JSRXE3G/ref=zg_bs_g_music_d_sccl_14/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/51dXBAUCdmL._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/51dXBAUCdmL._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,,27.81,4.8,8005,No recent reviews found.,1
B00XBWBWL0,Currents,Music,https://www.amazon.com/Currents-2-LP-Tame-Impala/dp/B00XBWBWL0/ref=zg_bs_g_music_d_sccl_15/000-0000000-0000000?tag=autom8deals-20,"https://images-na.ssl-images-amazon.com/images/I/91mp9eEux-L._AC_UL300_SR300,200_.jpg","https://images-na.ssl-images-amazon.com/images/I/91mp9eEux-L._AC_UL300_SR300,200_.jpg",Vinyl,,False,,Vinyl,,"Limited double vinyl LP pressing. 2015 release, the highly anticipated third full length album from the much loved Australian band. Currents is the follow up to 2012's Lonerism. Kevin Parker, the musician behind Tame Impala, explained that Currents is about the process of personal transformation. He said, ""It follows the progression of someone feeling like they are becoming something else. They're becoming the kind of person they thought they'd never become."" The cover art for Currents was created by Kentucky-based artist and musician Robert Beatty. Parker has said Currents' designs are based on a diagram of vortex shedding he remembered while trying to visualize the album's themes. Includes the single 'Let It Happen'.",25.14,4.8,6900,No recent reviews found.,1
